,Free Wi-Fi,Target Name,Hours Open,Takes Reservations,Outdoor Seating,Delivery,Caters,Bike Parking,Accepts Apple Pay,Accepts Android Pay,Noisy
tgi-fridays-swords.csv,Yes,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-eatontown.csv,No,TGIF,100.0,Yes,No,No,No,No,No,No,No
tgi-fridays-columbus-2.csv,Yes,TGIF,0.0,No,No,No,Yes,No,No,No,No
tgi-fridays-reading.csv,No,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-orland-park.csv,Yes,TGIF,97.0,No,No,No,No,Yes,Yes,No,No
tgi-fridays-strongsville-2.csv,Yes,TGIF,98.0,Yes,Yes,No,No,Yes,Yes,No,No
tgi-fridays-belfast.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-the-woodlands.csv,Yes,TGIF,100.0,No,No,No,No,Yes,No,No,No
tgi-fridays-simi-valley.csv,Yes,TGIF,101.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-buffalo.csv,Yes,TGIF,93.0,Yes,Yes,No,No,Yes,No,Yes,No
tgi-fridays-sterling-heights.csv,Yes,TGIF,94.0,No,No,No,No,Yes,No,No,No
tgi-fridays-garner-2.csv,Yes,TGIF,93.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-concord-4.csv,Yes,TGIF,86.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-indianapolis-2.csv,Yes,TGIF,0.0,No,No,No,No,No,No,No,No
tgi-fridays-burnsville.csv,Yes,TGIF,105.0,No,No,No,Yes,Yes,No,No,No
tgi-fridays-troy-3.csv,Yes,TGIF,93.0,Yes,No,No,No,No,No,No,Yes
tgi-fridays-scarsdale.csv,Yes,TGIF,105.0,No,No,No,No,Yes,No,No,No
tgi-fridays-wayne.csv,Yes,TGIF,105.0,No,No,No,No,No,No,No,No
tgi-fridays-bloomington-2.csv,Yes,TGIF,0.0,Yes,No,Yes,No,Yes,No,No,No
tgi-fridays-thousand-oaks.csv,Yes,TGIF,0.0,Yes,Yes,No,Yes,Yes,No,No,No
tgi-fridays-franklin.csv,Yes,TGIF,0.0,Yes,No,No,No,No,No,No,No
tgi-fridays-wayne-3.csv,No,TGIF,0.0,No,Yes,No,No,No,No,No,No
tgi-fridays-carlsbad-3.csv,Yes,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-chattanooga-2.csv,Yes,TGIF,0.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-manchester-12.csv,Yes,TGIF,98.0,No,No,No,No,No,No,No,Yes
tgi-fridays-islandia.csv,Yes,TGIF,98.0,No,No,No,Yes,No,No,No,Yes
tgi-fridays-terre-haute.csv,Yes,TGIF,108.0,No,No,No,No,Yes,No,No,No
tgi-fridays-ogden.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-north-dartmouth.csv,No,TGIF,98.0,Yes,No,No,Yes,Yes,Yes,No,No
tgi-fridays-lake-zurich.csv,Yes,TGIF,105.0,Yes,No,No,No,No,No,No,No
tgi-fridays-herndon-3.csv,Yes,TGIF,105.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-merritt-island.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-monroeville-2.csv,Yes,TGIF,92.0,No,Yes,No,No,Yes,No,No,Yes
tgi-fridays-saginaw-2.csv,Yes,TGIF,105.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-crestview-hills.csv,Yes,TGIF,92.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-williamsville.csv,Yes,TGIF,0.0,Yes,No,No,Yes,No,No,No,Yes
tgi-fridays-bloomington.csv,No,TGIF,80.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-laguna-niguel.csv,Yes,TGIF,0.0,Yes,No,No,No,No,No,No,No
t-g-i-fridays-madrid-77.csv,Yes,TGIF,75.0,Yes,No,No,No,No,No,No,Yes
tgi-fridays-cincinnati-2.csv,Yes,TGIF,0.0,No,No,Yes,No,Yes,No,No,No
tgi-fridays-rockville.csv,No,TGIF,100.0,No,No,Yes,No,Yes,No,No,No
tgi-fridays-yonkers.csv,Yes,TGIF,100.0,No,No,No,No,Yes,No,No,No
tgi-fridays-copley.csv,Yes,TGIF,93.0,No,Yes,No,No,No,No,No,No
tgi-fridays-puyallup.csv,Yes,TGIF,0.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-frisco.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-tulsa-7.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-greenville-2.csv,Yes,TGIF,103.0,Yes,No,No,No,No,No,No,No
tgi-fridays-chattanooga.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-williamsport.csv,Yes,TGIF,93.0,No,No,No,No,Yes,No,No,No
tgi-fridays-morganville.csv,Yes,TGIF,95.0,Yes,No,No,No,No,No,No,No
tgi-fridays-madison.csv,Yes,TGIF,100.0,No,Yes,No,No,No,No,No,No
tgi-fridays-westbury.csv,Yes,TGIF,98.0,No,No,No,No,No,Yes,No,No
tgi-fridays-quakertown-2.csv,Yes,TGIF,105.0,Yes,No,No,No,Yes,Yes,No,No
tgi-fridays-onalaska.csv,Yes,TGIF,105.0,No,No,No,No,No,No,No,No
tgi-fridays-nampa.csv,Yes,TGIF,85.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-hoffman-est.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-hanover.csv,Yes,TGIF,105.0,No,No,No,No,No,No,No,Yes
tgi-fridays-piscataway.csv,Yes,TGIF,100.0,No,No,No,No,Yes,Yes,No,No
tgi-fridays-doncaster.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-buena-park.csv,Yes,TGIF,85.0,Yes,Yes,No,No,Yes,Yes,No,No
tgi-fridays-stow.csv,Yes,TGIF,98.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-cerritos.csv,No,TGIF,105.0,No,Yes,No,No,Yes,No,Yes,No
tgi-fridays-cincinnati-3.csv,Yes,TGIF,0.0,Yes,Yes,No,No,No,Yes,No,No
tgi-fridays-newburgh.csv,Yes,TGIF,98.0,Yes,No,No,No,No,No,No,No
tgi-fridays-milford.csv,Yes,TGIF,98.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-bath.csv,Yes,TGIF,31.5,No,No,No,No,Yes,No,No,No
tgi-fridays-ann-arbor.csv,Yes,TGIF,105.0,Yes,Yes,No,No,No,No,No,No
tgi-fridays-ullensaker.csv,Yes,TGIF,95.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-sterling.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-wilkes-barre.csv,Yes,TGIF,105.0,Yes,Yes,No,No,Yes,Yes,No,No
tgi-fridays-huntington-station.csv,Yes,TGIF,0.0,No,No,No,Yes,Yes,No,No,No
tgi-fridays-kuala-lumpur.csv,Yes,TGIF,36.0,No,No,No,No,Yes,No,No,No
tgi-fridays-cincinnati-7.csv,Yes,TGIF,92.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-charlottesville.csv,No,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-elk-grove.csv,No,TGIF,0.0,No,Yes,No,No,Yes,No,No,Yes
tgi-fridays-tulsa-2.csv,Yes,TGIF,0.0,No,No,No,Yes,Yes,Yes,No,Yes
tgi-fridays-honolulu-2.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-minneapolis-5.csv,No,TGIF,105.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-morrow.csv,Yes,TGIF,92.0,No,No,No,No,No,No,No,No
tgi-fridays-glenview.csv,Yes,TGIF,0.0,No,No,No,Yes,No,No,No,No
tgi-fridays-macroplaza-tijuana.csv,Yes,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-mesquite.csv,No,TGIF,95.0,No,No,No,Yes,No,No,No,No
tgi-fridays-london-9.csv,Yes,TGIF,83.5,Yes,No,No,No,Yes,No,No,No
tgi-fridays-valparaiso-2.csv,No,TGIF,103.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-springfield.csv,Yes,TGIF,97.0,Yes,Yes,No,No,Yes,Yes,No,Yes
tgi-fridays-bethel-park.csv,Yes,TGIF,92.0,No,Yes,No,No,No,No,Yes,No
tgi-fridays-roseville-roseville.csv,No,TGIF,0.0,No,Yes,No,No,No,No,No,No
tgi-fridays-rochester-5.csv,Yes,TGIF,90.0,No,No,No,No,Yes,No,Yes,No
tgi-fridays-brooklyn-2.csv,Yes,TGIF,98.0,Yes,Yes,No,No,No,No,Yes,No
tgi-fridays-webster.csv,Yes,TGIF,101.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-turnersville.csv,Yes,TGIF,105.0,No,No,No,No,No,No,No,No
tgi-fridays-chambersburg-2.csv,No,TGIF,93.0,Yes,No,No,No,No,No,No,Yes
tgi-fridays-rosemont.csv,Yes,TGIF,86.5,No,No,No,No,Yes,Yes,No,No
tgi-fridays-cardiff.csv,Yes,TGIF,84.0,Yes,No,No,No,Yes,No,No,Yes
tgi-fridays-crystal-lake.csv,No,TGIF,0.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-glendale.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-bayonne.csv,Yes,TGIF,100.0,No,No,No,No,No,Yes,No,No
tgi-fridays-istanbul.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
t-g-i-fridays-sevilla-2.csv,Yes,TGIF,77.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-uk-hounslow.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-towson.csv,Yes,TGIF,105.0,No,No,No,No,No,No,No,Yes
tgi-fridays-grapevine.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-washington-4.csv,No,TGIF,92.0,No,No,No,Yes,No,No,No,No
tgi-fridays-canc%C3%BAn-2.csv,No,TGIF,98.0,Yes,No,No,Yes,No,No,No,No
tgi-fridays-enfield-3.csv,Yes,TGIF,77.5,Yes,No,No,No,Yes,No,No,Yes
tgi-fridays-taunton.csv,Yes,TGIF,98.0,Yes,No,No,Yes,No,No,No,No
tgi-fridays-framingham.csv,No,TGIF,98.0,Yes,No,No,No,No,No,No,No
tgi-fridays-pottstown-2.csv,Yes,TGIF,92.0,Yes,No,No,No,No,No,No,No
tgi-fridays-ft-worth.csv,Yes,TGIF,105.0,No,No,No,No,No,No,Yes,No
tgi-fridays-enfield-2.csv,Yes,TGIF,97.0,Yes,No,No,Yes,No,No,No,No
tgi-fridays-novi.csv,Yes,TGIF,105.0,Yes,No,No,No,Yes,Yes,No,No
tgi-fridays-tigard.csv,Yes,TGIF,0.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-roseville.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-indianapolis-6.csv,Yes,TGIF,92.0,No,Yes,No,Yes,Yes,No,Yes,No
tgi-fridays-rosemead.csv,Yes,TGIF,98.0,Yes,No,No,Yes,Yes,No,No,No
tgi-fridays-front-royal.csv,Yes,TGIF,100.0,Yes,No,No,Yes,Yes,No,No,No
tgi-fridays-quincy.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-millbury.csv,Yes,TGIF,98.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-freehold.csv,Yes,TGIF,100.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-coral-gables.csv,Yes,TGIF,105.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-fresno.csv,Yes,TGIF,93.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes
tgi-fridays-greensboro-2.csv,No,TGIF,98.0,Yes,No,No,No,No,No,No,No
tgi-fridays-leominster.csv,Yes,TGIF,98.0,No,No,No,No,Yes,No,No,No
tgi-fridays-atlanta-9.csv,Yes,TGIF,112.0,No,No,No,No,No,No,No,No
tgi-fridays-glasgow-2.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,Yes
tgi-fridays-shelby-township.csv,Yes,TGIF,105.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-basildon.csv,Yes,TGIF,10.5,Yes,No,No,No,Yes,No,No,No
tgi-fridays-courtyard-provo.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-atlanta-4.csv,Yes,TGIF,0.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-destin.csv,Yes,TGIF,0.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-longmont-2.csv,Yes,TGIF,94.0,No,No,No,No,Yes,No,No,No
tgi-fridays-mankato-2.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
t-g-i-fridays-marbella.csv,Yes,TGIF,103.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-brooklyn.csv,Yes,TGIF,98.0,No,Yes,No,No,No,No,No,No
tgi-fridays-leeds-4.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-marlton.csv,Yes,TGIF,100.0,No,No,No,No,Yes,No,No,No
tgi-fridays-canton.csv,Yes,TGIF,94.0,No,No,No,No,No,No,No,No
tgi-fridays-altoona-4.csv,Yes,TGIF,100.0,Yes,No,No,No,No,No,No,No
tgi-fridays-harrisburg-2.csv,Yes,TGIF,100.0,No,Yes,No,No,No,No,No,No
tgi-fridays-arlington-6.csv,Yes,TGIF,105.0,Yes,No,No,No,No,No,No,No
tgi-fridays-aurora-2.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-methuen.csv,Yes,TGIF,98.0,No,No,No,Yes,Yes,No,No,No
tgi-fridays-ontario.csv,Yes,TGIF,98.0,No,No,No,No,Yes,No,No,No
tgi-fridays-brick-2.csv,Yes,TGIF,105.0,No,No,No,No,No,No,No,No
tgi-fridays-london-7.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-batavia.csv,Yes,TGIF,105.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-annapolis.csv,Yes,TGIF,105.0,No,No,No,No,No,No,No,No
tgi-fridays-milwaukee-2.csv,No,TGIF,86.0,Yes,Yes,No,No,Yes,Yes,No,No
tgi-fridays-albany-2.csv,Yes,TGIF,98.0,No,No,No,No,No,No,No,Yes
tgi-fridays-champaign-2.csv,Yes,TGIF,79.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-humble.csv,Yes,TGIF,100.0,No,No,No,No,Yes,Yes,Yes,No
tgi-fridays-torrance.csv,No,TGIF,100.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-mansfield.csv,Yes,TGIF,98.0,No,No,No,Yes,Yes,No,No,No
tgi-fridays-memphis-4.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-orlando.csv,Yes,TGIF,105.0,Yes,Yes,No,No,Yes,No,Yes,No
tgi-fridays-aurora-3.csv,Yes,TGIF,100.0,No,No,No,No,Yes,No,No,No
tgi-fridays-leeds-5.csv,Yes,TGIF,105.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-hackensack.csv,Yes,TGIF,105.0,No,Yes,No,Yes,Yes,No,No,Yes
tgi-fridays-scotland.csv,Yes,TGIF,81.0,Yes,No,No,Yes,Yes,No,No,Yes
tgi-fridays-katy.csv,Yes,TGIF,93.0,No,No,No,No,Yes,No,No,No
tgi-fridays-tyler.csv,No,TGIF,92.0,Yes,No,No,Yes,Yes,No,No,Yes
tgi-fridays-springfield-6.csv,Yes,TGIF,105.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-danvers.csv,Yes,TGIF,98.0,Yes,Yes,No,No,No,No,No,No
tgi-fridays-atlanta-7.csv,Yes,TGIF,98.0,No,No,No,No,No,Yes,No,No
tgi-fridays-uk-aberdeen.csv,Yes,TGIF,53.0,No,No,No,No,Yes,No,No,No
tgi-fridays-bloomingdale.csv,Yes,TGIF,97.0,Yes,No,No,No,Yes,No,Yes,No
tgi-fridays-fairfax-2.csv,Yes,TGIF,105.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-manassas-2.csv,Yes,TGIF,105.0,No,No,No,No,No,No,No,No
tgi-fridays-tinley-park.csv,Yes,TGIF,97.0,No,No,No,Yes,No,No,No,No
tgi-fridays-uk-crawley.csv,Yes,TGIF,44.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-leeds.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-homestead-3.csv,Yes,TGIF,92.0,Yes,No,No,Yes,Yes,Yes,No,No
tgi-fridays-plymouth-2.csv,Yes,TGIF,98.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-alexandria-5.csv,Yes,TGIF,105.0,Yes,No,No,No,No,No,No,No
tgi-fridays-charlotte.csv,Yes,TGIF,93.0,No,Yes,No,No,No,Yes,No,Yes
tgi-fridays-syracuse-4.csv,Yes,TGIF,0.0,No,No,No,No,No,No,No,Yes
tgi-fridays-niagara-falls.csv,Yes,TGIF,109.0,Yes,No,No,No,No,No,No,No
tgi-fridays-tallahassee.csv,Yes,TGIF,105.0,No,Yes,No,Yes,Yes,No,No,No
tgi-fridays-singapore.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-uk-bristol-2.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-sunrise.csv,Yes,TGIF,98.0,No,No,No,No,Yes,No,Yes,Yes
tgi-fridays-uk-newcastle-upon-tyne.csv,Yes,TGIF,76.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-reading-2.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-succasunna.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-amherst-3.csv,No,TGIF,98.0,Yes,No,No,Yes,No,No,No,No
tgi-fridays-clearwater.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-petaling-jaya.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-oswego.csv,Yes,TGIF,100.0,No,No,No,Yes,Yes,Yes,No,No
tgi-fridays-dothan-2.csv,Yes,TGIF,105.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-long-beach.csv,Yes,TGIF,100.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-hamilton.csv,Yes,TGIF,100.0,No,No,No,No,No,No,No,No
tgi-fridays-schaumburg.csv,Yes,TGIF,100.0,No,No,No,No,Yes,No,No,No
tgi-fridays-carmel.csv,No,TGIF,0.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-altoona-2.csv,No,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-riverhead.csv,Yes,TGIF,98.0,No,No,No,No,Yes,No,No,No
tgi-fridays-walsall.csv,Yes,TGIF,42.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-old-bridge.csv,Yes,TGIF,100.0,No,Yes,No,No,No,No,No,Yes
tgi-fridays-lexington-3.csv,Yes,TGIF,92.0,No,Yes,No,No,No,No,No,No
tgi-fridays-bethlehem.csv,No,TGIF,105.0,No,No,No,No,No,No,No,Yes
tgi-fridays-kent.csv,Yes,TGIF,81.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-bayswater-london.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-memphis-3.csv,No,TGIF,128.0,No,No,No,No,Yes,No,No,No
tgi-fridays-memphis-2.csv,Yes,TGIF,105.0,No,No,No,No,No,Yes,No,Yes
tgi-fridays-baltimore-2.csv,Yes,TGIF,100.0,Yes,No,No,No,No,No,No,Yes
tgi-fridays-harvey.csv,Yes,TGIF,93.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-sheffield.csv,Yes,TGIF,0.0,Yes,No,No,Yes,Yes,No,No,Yes
tgi-fridays-edinburgh-3.csv,Yes,TGIF,67.5,Yes,No,No,No,Yes,No,No,No
tgi-fridays-denver.csv,Yes,TGIF,101.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-eau-claire.csv,Yes,TGIF,108.5,No,No,No,No,Yes,No,No,No
tgi-fridays-uk-croydon.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-marlborough-2.csv,Yes,TGIF,98.0,Yes,No,No,No,Yes,No,Yes,No
tgi-fridays-maplewood.csv,Yes,TGIF,98.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-green.csv,No,TGIF,98.0,Yes,Yes,No,Yes,Yes,No,No,No
tgi-fridays-tacoma.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-sandusky-2.csv,No,TGIF,100.0,Yes,Yes,No,No,No,Yes,Yes,Yes
tgi-fridays-sandy-2.csv,No,TGIF,0.0,Yes,No,No,No,Yes,No,No,Yes
tgi-fridays-indianapolis.csv,Yes,TGIF,100.0,No,Yes,No,No,No,No,No,No
tgi-fridays-austin.csv,No,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-linden.csv,Yes,TGIF,105.0,No,No,No,No,No,No,No,Yes
tgi-fridays-atlanta-3.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-king-of-prussia.csv,No,TGIF,0.0,Yes,No,No,No,Yes,No,No,Yes
tgi-fridays-washington-12.csv,Yes,TGIF,93.0,Yes,Yes,No,No,Yes,Yes,No,Yes
tgi-fridays-guildford.csv,No,TGIF,0.0,Yes,No,No,No,Yes,No,No,Yes
tgi-fridays-springfield-2.csv,No,TGIF,100.0,No,No,No,No,No,Yes,No,No
tgi-fridays-bowling-green.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-fargo-2.csv,Yes,TGIF,0.0,No,Yes,No,Yes,No,No,No,No
tgi-fridays-lake-grove.csv,No,TGIF,96.5,No,No,No,No,Yes,No,No,Yes
tgi-fridays-batley.csv,Yes,TGIF,0.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-lakeland.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-kissimmee.csv,Yes,TGIF,105.0,No,No,No,No,Yes,No,No,No
tgi-fridays-watford.csv,Yes,TGIF,74.5,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-omaha.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-oak-park.csv,Yes,TGIF,99.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-exton-2.csv,Yes,TGIF,0.0,No,No,No,No,No,No,No,No
tgi-fridays-syracuse-3.csv,Yes,TGIF,100.0,No,No,No,No,No,No,No,Yes
tgi-fridays-detroit.csv,Yes,TGIF,75.0,No,No,No,No,No,No,No,No
tgi-fridays-fairborn.csv,Yes,TGIF,92.0,Yes,No,No,Yes,Yes,Yes,No,No
tgi-fridays-rehoboth-beach.csv,Yes,TGIF,98.0,Yes,No,No,No,No,No,No,No
tgi-fridays-midlothian-2.csv,Yes,TGIF,100.0,No,Yes,No,No,No,No,No,No
tgi-fridays-newark-3.csv,Yes,TGIF,96.25,No,No,No,No,Yes,No,No,No
tgi-fridays-paducah.csv,Yes,TGIF,85.0,No,No,No,No,Yes,No,No,Yes
tgi-fridays-chicago.csv,Yes,TGIF,108.5,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-pleasanton.csv,No,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-compton.csv,Yes,TGIF,100.0,No,No,No,No,Yes,No,No,No
tgi-fridays-princeton.csv,Yes,TGIF,100.0,Yes,No,No,No,Yes,Yes,No,No
tgi-fridays-toms-river.csv,Yes,TGIF,105.0,Yes,No,No,No,No,No,No,No
tgi-fridays-fairview-hts.csv,Yes,TGIF,97.0,No,Yes,No,Yes,Yes,No,No,Yes
tgi-fridays-southaven-2.csv,Yes,TGIF,105.0,No,No,No,No,Yes,No,No,No
tgi-fridays-cedar-hill.csv,Yes,TGIF,105.0,No,No,No,Yes,No,No,Yes,No
tgi-fridays-key-west.csv,No,TGIF,0.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-tampa-12.csv,Yes,TGIF,100.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-creve-coeur.csv,Yes,TGIF,97.0,Yes,Yes,No,No,No,No,No,No
tgi-fridays-columbia-3.csv,Yes,TGIF,86.0,No,No,No,No,Yes,No,No,No
tgi-fridays-mobile.csv,No,TGIF,100.0,No,Yes,No,Yes,No,No,No,No
tgi-fridays-dallas-21.csv,Yes,TGIF,108.5,No,No,No,No,No,No,No,No
tgi-fridays-canton-3.csv,No,TGIF,93.0,No,No,No,Yes,No,No,No,Yes
tgi-fridays-lombard.csv,No,TGIF,0.0,No,No,No,No,No,No,No,No
tgi-fridays-asheville.csv,Yes,TGIF,105.0,Yes,Yes,No,No,Yes,No,No,Yes
tgi-fridays-orange-2.csv,Yes,TGIF,100.0,No,No,No,No,No,No,No,No
tgi-fridays-waterbury-2.csv,Yes,TGIF,98.0,Yes,No,No,No,No,No,Yes,No
tgi-fridays-merrillville.csv,Yes,TGIF,97.0,Yes,No,No,No,No,No,No,No
tgi-fridays-milton-keynes.csv,Yes,TGIF,0.0,Yes,Yes,No,No,Yes,No,No,Yes
tgi-fridays-alexandria-12.csv,Yes,TGIF,105.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-burlington-township.csv,No,TGIF,100.0,No,No,No,No,No,No,No,No
tgi-fridays-cincinnati.csv,Yes,TGIF,0.0,No,Yes,No,No,No,No,No,Yes
tgi-fridays-dundee.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-plantation.csv,Yes,TGIF,100.0,No,Yes,No,No,Yes,No,No,No
tgi-fridays-dublin.csv,Yes,TGIF,73.0,Yes,No,No,No,Yes,No,No,Yes
tgi-fridays-valley-stream.csv,Yes,TGIF,91.0,No,No,No,No,No,No,Yes,No
tgi-fridays-brea.csv,Yes,TGIF,97.5,Yes,Yes,No,No,Yes,No,No,No
tgi-fridays-amarillo.csv,No,TGIF,0.0,No,No,Yes,No,Yes,No,No,Yes
tgi-fridays-melbourne-5.csv,Yes,TGIF,82.5,Yes,Yes,No,No,Yes,Yes,No,No
tgi-fridays-dedham.csv,Yes,TGIF,98.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-greenhithe.csv,Yes,TGIF,65.0,Yes,No,No,No,Yes,No,No,No
tgi-fridays-clondalkin.csv,Yes,TGIF,10.0,No,No,No,No,Yes,No,No,No
tgi-fridays-bridgewater.csv,Yes,TGIF,105.0,No,No,No,No,Yes,No,No,No
tgi-fridays-seekonk.csv,Yes,TGIF,98.0,Yes,No,No,No,Yes,Yes,No,No
tgi-fridays-springdale.csv,Yes,TGIF,0.0,Yes,Yes,No,No,No,Yes,No,Yes
tgi-fridays-ontario-2.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-henderson.csv,Yes,TGIF,100.0,No,Yes,No,No,Yes,No,Yes,No
tgi-fridays-willow-grove.csv,Yes,TGIF,100.0,Yes,No,No,No,Yes,No,No,Yes
tgi-fridays-bayonne-2.csv,Yes,TGIF,0.0,No,No,No,No,Yes,No,No,No
tgi-fridays-middletown.csv,Yes,TGIF,101.0,Yes,No,No,No,Yes,No,No,No
